VisitReasonId,Name,SpecialtyId,SpecialtyName
pc_IvTAZh4K4U-obvbAd55mKx,Foot and Ankle Arthritis,sp_117,Orthopedic Surgeon
pc_QnLKz7BrqEew61GUBOuOox,MRI Report - Foot and Ankle,sp_279,Foot & Ankle Specialist
pc_gdb-WNK6C0a3umBLlQiYrx,Osteoarthritis (Foot and Ankle),sp_117,Orthopedic Surgeon
pc_fzUhghRcYU2rBESUoRknKR,Foot and Ankle Tendonitis,sp_279,Foot & Ankle Specialist
pc_DTE2zOL04EGekLdRmeqNUR,Orthopedic Second Opinion,sp_117,Orthopedic Surgeon
pc_ECSRCA3peEinlE19wcgBLx,Independent Medical Exam (Orthopedic),sp_117,Orthopedic Surgeon
pc_1OeeKDwGMEmSVr2xxc0Uvh,Orthopedic Consultation (Spine & Back),sp_290,Spine Specialist
pc_DGGgc0NChUaLyJKJRbteBh,Orthopedic Follow Up (Spine),sp_290,Spine Specialist
pc_suMaTv8zk0GlotpKB-uKpR,Gait Analysis,sp_336,Physiatrist
pc_2RGEgd4TWEONedyeu_Bzsh,Motor Control Analysis,sp_336,Physiatrist
pc_6xo5Tcx-ikakfJ8rdZ5q1x,Disorders of Consciousness,sp_122,Psychiatrist
pc_7fRgW9g0dUyepF-4CATgnx,Electrodiagnostics,sp_336,Physiatrist
pc_4IR0qkPMp0qhA1zWIDdz6R,Musculoskeletal Rehabilitation,sp_336,Physiatrist
pc_dm5oKdyyL0aumJxmWb6d4R,Intrathecal Therapy,sp_336,Physiatrist
pc_ml4LDa2FqU2LS6mKycybSx,Mobility Disorders,sp_336,Physiatrist
pc_axK2FQGnyUqwc1kxQMdBDB,Diskectomy / Discectomy,sp_290,Spine Specialist
pc_BtvJLj70p0e8DW6DFYylyR,Amputation Rehabilitation,sp_336,Physiatrist
pc_6OkuA826kEeXWvnaB5xRIR,Laser Vaginal Rejuvenation,sp_104,OB-GYN
pc_dHaHuQvyhUSOaXYe4BCBNh,Bioidentical Hormone Therapy,sp_104,OB-GYN
pc_KtGwNVUwPUi1PAHtWlTcqx,Cranial Bypass,sp_113,Neurosurgeon
pc_SY-4y0qIYUqy5roVaj5FiR,Bowel Control Problems,sp_237,Urogynecologist
pc_6FyLFVFw1kKl4Dg4WeQxch,Congenital Anomalies of the Genital Tract,sp_237,Urogynecologist
pc_mTPtW6zNJEK09SyZyLqRNB,Congenital Anomalies of the Renal Tract,sp_237,Urogynecologist
pc_GQdbyEAOIEiQpsAml5T-jx,Fecal Retention,sp_237,Urogynecologist
pc_r6ypjwUEGEKuQlYs-5uGmR,Ultrasound Scan - Endoanal,sp_570,Ultrasound Facility
pc_DYTFnihhHUS7Ltkaus22cx,Incomplete Bladder Voiding,sp_237,Urogynecologist
pc_9p2SQX7oLEShisB_fVCz0h,Stuck Bowel Movement,sp_237,Urogynecologist
pc_CtDeqHvkMEa7iHlXMXtG9B,Microscopic Hematuria,sp_237,Urogynecologist
pc_duB1bLmZFUaYaY-aDlLYKh,Minimally Invasive Surgery for Prolapse,sp_237,Urogynecologist
pc_tmXPHjUXtUq-zX3NUiHNHh,Mullerian Anomalies,sp_237,Urogynecologist
pc_9it6Cg9FAkGDYmV75scFWR,Bowel Problems / Issues,sp_237,Urogynecologist
pc_ccil66K0QkG_p9-n5xbf6x,Pelvic Organ Prolapse,sp_237,Urogynecologist
pc_LKorLUOz2UOWcWkhiUoUyh,Pelvic Pressure,sp_237,Urogynecologist
pc__uqXizU9cU2o72Y2Z-qB9x,Percutaneous Tibial Nerve Stimulation (PTNS),sp_237,Urogynecologist
pc_g_tqoeim_E2UsUDWrH7jwB,Postpartum Bowel Problems / Issues,sp_237,Urogynecologist
pc_xpJTBzTk1kmM2nsYzMhQ9h,Postpartum Pelvic Floor Issues,sp_237,Urogynecologist
pc_yBDGzBYb4kO2yNalxzz5xx,Postpartum Urinary Issues,sp_237,Urogynecologist
pc_XfUH5L1VHECnwt8wT4Tgyh,Bladder Prolapse,sp_237,Urogynecologist
pc_0Jur7ij8RUq1bKIjfxI_6x,Rectovaginal Fistula,sp_237,Urogynecologist
pc_x3CYxD3wCEuofurVnMJIqh,Recurrent Urinary Tract Infections,sp_237,Urogynecologist
pc_RPWswljOEEiStJmDg_e66R,Sacral Nerve Stimulation,sp_237,Urogynecologist
pc_IsPd91rLPUiZYp2Sr5ak0h,Slow / Weak Urinary Stream,sp_237,Urogynecologist
pc_5exZ7Z7K5EK8l9kmx3SB5x,Gender Affirmation Surgery,sp_237,Urogynecologist
pc_yAARdfC3eUa25z39ZYXzzh,Ureteral Injury / Trauma,sp_237,Urogynecologist
pc_7J5UNb1d-EWS9vX3CJmuSx,Urethral Bulking,sp_237,Urogynecologist
pc_lMBJXR_q4EC_fVUMQ37r2R,Urethral Disorders,sp_237,Urogynecologist
pc_XWmEWhl5V0qtHS1Zqnhtnx,Urethral Prolapse,sp_237,Urogynecologist
pc_0ZgGov4b7kOD0PAbzgKh5x,Urinary Control Problems,sp_237,Urogynecologist
pc__ncI7-niWEGVdlwl3nIzEB,Vesicovaginal Fistula (VVF),sp_237,Urogynecologist
pc_5aH0k3XJrUup384RkLhHoR,Uncontrolled Flatulence / Flatal Incontinence,sp_237,Urogynecologist
pc_cTHlKp5st0KFTYWnq_xPUR,Lung Mass,sp_434,Pulmonary Diseases and Critical Care Medicine Specialist
pc_mgSNuFXPVkeOg7jyWWTCRx,Pediatric Sexual Abuse Counseling,sp_397,Child Abuse Pediatrics Specialist
pc_kuEtCPZJ4kKIdXj5IXqsGx,ALCAT Testing,sp_102,Family Physician
pc_Ae0O3AJ_kkCbTbiL9nXNRx,Buttock Pain,sp_102,Family Physician
pc_ptPmiAEzg0WZUmf4xzo0Yx,Groin Pain,sp_102,Family Physician
pc_83riNDuqfkCMv9IZ1lUwxh,Prolotherapy,sp_139,Pain Management Specialist
pc_jRugnTBdPUq4DV3a7xBzRx,Sacroiliac (SI) Joint Pain,sp_102,Family Physician
pc_15qtbz1uVEKRStjosJ5LvB,Hearing Test Follow Up,sp_130,"Ear, Nose & Throat Doctor"
pc_R0DEaIEKvEWbCTVFoBq1WB,Dense Breasts,sp_255,Breast Surgeon
pc_doFusI0dUkmWdp9UEBcRIh,Breast Problems,sp_255,Breast Surgeon
pc_74D8cwsXU0CbYp7vKqhF7x,Hepatitis C Testing,sp_360,Hepatologist
pc_pr0AbDklWE66FerBhl9RLR,Morton’s Neuroma,sp_129,Sports Medicine Specialist
pc_oB-onWzgoEuf1o6S8fH8QR,Exercise-Induced Asthma,sp_129,Sports Medicine Specialist
pc_qE4_YW-XikmYlYImE4gABx,Sports Performance Testing,sp_129,Sports Medicine Specialist
pc_iZ9O5WNrkEKrF9vQCqkEQR,Change in Breast Shape,sp_255,Breast Surgeon
pc__109FE6zDEGlpDviDBZotx,Periodontal Maintenance,sp_136,Periodontist
pc_ULeJ8UCW4kScMIgo5d8u6h,Foot Neuropathy,sp_121,Podiatrist
pc_v3rVdviylkqzvZDUygB_Sx,"Hallux Rigidus ",sp_121,Podiatrist
pc_Yx9g5IjBCk6AzIy5s2NVVR,"Toenail Fungus ",sp_121,Podiatrist
pc_B-690Cmlw0KTiqKuxTX4nR,"Routine Foot Care ",sp_121,Podiatrist
pc_VIPEnqg5nUi7DnuNTeypDB,"Tarsal Tunnel Syndrome ",sp_121,Podiatrist
pc_uPsPx6xZGkuxKd1rNeIIEB,Heel Spurs,sp_121,Podiatrist
pc_TzErlCuVnk2URpo0Xx3_3B,Bone Spurs,sp_121,Podiatrist
pc_gMY_2Y9bjE6CfjvoLCDggh,Laser Therapy Treatment,sp_156,Chiropractor
pc_sh6HAr_lvEmSMwnHp-AZLB,"Full Body Vibration Therapy ",sp_156,Chiropractor
pc_UnS5HQjrska01Jc6QUtlLR,Full Body Tractions,sp_156,Chiropractor
pc_wGgs3a97Vk2oH_kSmOFlyB,Borderline Personality Disorder (BPD),sp_337,Psychologist
pc__j269JoSgEizafHg5ALn8h,Psychological Trauma,sp_337,Psychologist
pc_YXmYG67-60KTYV3Vn-v0UR,Self-Harm / Injury,sp_337,Psychologist
pc_V3r2cqD7GEmyCIoYFOjSwh,Personality Testing,sp_337,Psychologist
pc_U0TmefjwKU2fUXoEOUYtGB,Academic Psychology Testing,sp_337,Psychologist
pc_p1KdCTTzuU6A04ZjEt837x,Hospital Visit,sp_476,Hospitalist
pc_Kus6yxwhp0m7f5RB29xZAx,Bone Prominence,sp_121,Podiatrist
pc_2AlJvMLDUEGGtdOps-7lVh,High-Arched Feet,sp_121,Podiatrist
pc_iFew7Nzy_E26Vdc82Ggqsx,Soft Tissue Mass,sp_121,Podiatrist
pc_4u6KAOhBHk6I9fFFolNbOB,Splinter / Foreign Body Removal,sp_153,Primary Care Doctor
pc_Fz6wTgzRZkSM8QvhTWCr6x,Birth Control / Contraception Consultation,sp_104,OB-GYN
pc_v1tsiwqGIEW2Nk6cjfAI3B,Thoracic Surgery Consultation,sp_477,Thoracic Surgeon
pc_tTkOZjkG5keH37tcLww0Hh,Thoracic Surgery Follow Up,sp_477,Thoracic Surgeon
pc_KowEVnMfd0OFPbNQFKabwR,Asperger's Syndrome,sp_122,Psychiatrist
pc_1gVK6XIH5UCDz8Njn6p36x,Motor Vehicle Accident,sp_146,Emergency Medicine Physician
pc_iHnqOfpvhESC34CAbf8uVB,Urology Second Opinion,sp_126,Urologist
pc_3I7wPUMleUupcfs3fyku6B,Cardiology Second Opinion,sp_105,Cardiologist
pc_TovIcev87U-xXXLVxS3DOB,Oncology Second Opinion,sp_111,Oncologist
pc_XPQ2qiubEk2kt7JSS9E0_B,Radiation Oncology Second Opinion,sp_124,Radiation Oncologist
pc_aEQP8NbfIUi7ueJG3bIn1R,Pediatric Hematology Second Opinion,sp_244,Pediatric Hematologist
pc_82Mo6o9MmUqsoSckXnl2yx,Aging Brain (Neuropsychological Testing),sp_128,Neurologist
pc_WQwQkdPHGEK2ill6BpAMXR,Cerebrovascular Disease,sp_128,Neurologist
pc_Th8FMi3KekWvcRlmvDFsNx,Convulsions,sp_128,Neurologist
pc_zbCdDmo120Wn1N7GeOxY5x,Herpes Encephalitis,sp_128,Neurologist
pc_2F4zWww7fE-GK2lGR6ablB,Neuroinfectious Disease,sp_128,Neurologist
pc_6kGVrARdLk-IIHZManxZEB,Gait Simulation,sp_128,Neurologist
pc_WJxMtU9WF0SagheyWf0Xox,Responsive Neurostimulation (RNS),sp_128,Neurologist
pc_PHi7tXqbdU-JMCb9zUOtIh,LGBT Care,sp_352,Psychotherapist
pc_CB81TCAAEUCqr6G4fwu8bh,Torn Tendons / Ligaments (Hand),sp_144,Hand Surgeon
pc_iuI7BuZVVEyYvnMYp-xuJx,Dermaplaning / Dermaplane Treatment,sp_101,Dermatologist
pc_jxZ8UKtqj0SXfHjNmzxLBx,Dermalinfusion,sp_101,Dermatologist
pc_ilSNTfYx6U-SK-vr7pfL3B,Opioid Maintenance Therapy,sp_122,Psychiatrist
pc_2iIeZolzQ0-Y--Ax9nwpyB,Second Opinion (Hand),sp_144,Hand Surgeon
pc_q9sW1bDQPUWyRCaW-sdtdR,Esophagogastroduodenoscopy (EGD),sp_158,Surgeon
pc_ZkuII2yyrEeahpe9_-5YvR,Esophageal Surgery,sp_158,Surgeon
pc_dLKA4FuHQkGETifeGfnrEh,Gastrectomy,sp_158,Surgeon
pc_Kq96rjBABUCnVILPtr6wLR,Laparoscopy,sp_158,Surgeon
pc_aqNd4frnuEW-w6E3s-u7Qx,Lymph Node Biopsy,sp_158,Surgeon
pc_HPhfoyobu0yXjedSxEUaUx,Pancreatic Surgery,sp_158,Surgeon
pc_70mnYV0vck-1yjReSDZLwR,Paraesophageal Surgery,sp_158,Surgeon
pc_NBZlE2CK7U26-xhhIeqhLR,Parathyroid Surgery,sp_158,Surgeon
pc_Rv_t75uRak2ZJXLoOC8lnh,Pilonidal Cyst,sp_158,Surgeon
pc_YfqdejIAsE6s7jcDnGgYTh,Umbilical Hernia,sp_158,Surgeon
pc_jaVB1BMRkkey3fQsB6bXHx,Couples Conflict Resolution,sp_337,Psychologist
pc_-7YZhThXk06CP13y2jbDWh,Marriage Conflict Resolution,sp_337,Psychologist
pc_V7bUf1mKaEiwl7fHsnhHuB,Premarital Conflict Resolution,sp_337,Psychologist
pc_O5ZQ8N51dU2PXveCqMbU4h,Premarital Counseling,sp_337,Psychologist
pc_kP3FBaFjmU2oubOxCyc1AB,Prenuptial Counseling,sp_337,Psychologist
pc_AAKDBaC7skSeqNecfuAeYh,Pre-Move In Couples Counseling,sp_337,Psychologist
pc_p43V_ODyZE-svQ4hAoe-zx,Superficial Thrombophlebitis,sp_142,Vascular Surgeon
pc_Irr-97VRBUGC0Tc0AO5Q_R,Bleeding Varicose Veins,sp_142,Vascular Surgeon
pc_z14A68tnUESJK66Sfwt0Sx,Venous Stasis,sp_142,Vascular Surgeon
pc_UgohJ06kOEuxle2iNzqEMx,May-Thurner Syndrome,sp_142,Vascular Surgeon
pc_sIMmG6KpMEKSLHvXZk70ZR,Deep Vein Obstruction,sp_142,Vascular Surgeon
pc_pbR-wZjn2U6OpZ1-YhpJVB,Psoriatic Arthritis,sp_109,Rheumatologist
pc_mDHstouZZ0CD8xImllOCRR,Osteopenia,sp_109,Rheumatologist
pc_ntgYlKtrTE-UeuMRvIBO4x,Sun Damaged Skin,sp_101,Dermatologist
pc_4EYRu_i4tUqe_TB6G_0Tch,Age Spots,sp_101,Dermatologist
pc_wZg8uub8AUWeICDPPzOe3R,Lip Augmentation,sp_101,Dermatologist
pc_Gl7pCWipm0-95LLWV-idhB,Abnormal ANA Testing,sp_109,Rheumatologist
pc_vB-Ud6pzmUq2vaBQmWoGXx,Adenomyosis,sp_104,OB-GYN
pc_w2o5jX4D9UOshEItqkfMNx,Bone Conduction Implant,sp_346,Audiologist
pc_ZAA27MVyUkCHWzVWzp2oiR,Hearing Screening,sp_346,Audiologist
pc_ZGJKqhA1RUGhqSooL2X3kB,Audiogram,sp_346,Audiologist
pc_D9FVhc8yAkyRkjd3hzLtBh,Ear Mold,sp_346,Audiologist
pc_zTwQBZLHfEKI8RM7YvZLMh,Videonystagmography,sp_346,Audiologist
pc_HpdeX4kYCEiaK6dmCzRhux,Pediatric Audiology Consultation,sp_346,Audiologist
pc_u6A9FBvBcUmSocMgcqFUBB,Pediatric Audiology Follow up,sp_346,Audiologist
pc_RQfkEOGkY0m7nxS5d4h8kx,Prostate Cancer Second Opinion,sp_408,Urological Surgeon
pc_RrbXjphVN0W11-JApVltux,Spinal Cord Stimulator Implantation Consultation,sp_290,Spine Specialist
pc_1pGIOidzoUyGSf4sguabVR,Cancer Pain,sp_139,Pain Management Specialist
pc_8Yp5__HmY0aa9ESujuGSFh,Pre-Surgery Pain Management Consultation,sp_139,Pain Management Specialist
pc__ZyTcielTki20jbZZs3n6B,"Aneurysm ",sp_142,Vascular Surgeon
pc_wm_4q44g-0yg-tkXonnTOR,Vascular Disease,sp_142,Vascular Surgeon
pc_D2Mgrf7MEkC9vJ7SnO1Pyx,Infusion Therapy,sp_111,Oncologist
pc_rwyJFYz3FkO3lER1egg49R,Behavioral Problems,sp_100,Pediatrician
pc_T4eAm-JiakW3FDOn8I8PLx,Joint Replacement Care,sp_336,Physiatrist
pc_1VyrGeBmc0eERFOSUlvrkh,Fluoroscopic Guided Injections,sp_336,Physiatrist
pc_cB1kJpiuOk-TSDTU5pmqdR,Fracture Management,sp_336,Physiatrist
pc_WawnuNEt-kiC7R1eIKoERB,Hemiplegia,sp_336,Physiatrist
pc_4EteRZj3ck6CVtD0F7iT2h,Hyaluronate Injections,sp_336,Physiatrist
pc_WeuV9rV4GUOdS5L_Ea2YhB,Musculoskeletal Injuries,sp_336,Physiatrist
pc_FVpeJUaneEa3YsB9--G7YR,Amputation Prevention,sp_336,Physiatrist
pc_hSafq1ecoUKPri8OnOR9qh,Spine Stimulation,sp_336,Physiatrist
pc_ulnOewCWLEuobq22qqffex,Wheelchair Evaluation,sp_336,Physiatrist
pc_y6SUGrGj-02BSG30glvySh,Mohs Consultation,sp_101,Dermatologist
pc_6szoSV8LpEOXZ4MehijtwB,IV Therapy,sp_102,Family Physician
pc_nn1xwE1S2Uma12sT7Q8g4x,Pediatric Back Pain,sp_309,Pediatric Orthopedic Surgeon
pc_qL9IM-3F7UqaH3zbWqgSEB,Pediatric Herniated Disk,sp_309,Pediatric Orthopedic Surgeon
pc_pokaRCwxoUqKyTxm1N_8-h,Pediatric Sciatica,sp_309,Pediatric Orthopedic Surgeon
pc_SXI570ftY0yXx54I_qpfQx,Pediatric Neck Pain,sp_309,Pediatric Orthopedic Surgeon
pc_giMcx5a3wkShdOKMAWk8kx,Pediatric Spinal Stenosis,sp_309,Pediatric Orthopedic Surgeon
pc_9EPleTKzyk-bLGqTJH0UTh,Pediatric Spine Fracture,sp_309,Pediatric Orthopedic Surgeon
pc_VrumVHq3CEKVMZdX1PVz7R,Pediatric Ankle Pain,sp_309,Pediatric Orthopedic Surgeon
pc_bO_5chQsn0ulNkKpdmpUex,Pediatric Foot or Ankle Fracture,sp_309,Pediatric Orthopedic Surgeon
pc_XGzbn9UqPEeE7cjeBcgijR,Pediatric Forearm Injury,sp_309,Pediatric Orthopedic Surgeon
pc_NOSzUWOrwkKZtfEJWg1I9h,Pediatric Elbow Surgery,sp_309,Pediatric Orthopedic Surgeon
pc_IPQZyDWt30yi5bVnswGqyB,Pediatric Tennis Elbow,sp_309,Pediatric Orthopedic Surgeon
pc_BeRPu3AKqkqDoHRhSXpTGR,Pediatric Bunion,sp_309,Pediatric Orthopedic Surgeon
pc_0HUHoQPXukG8aACHL-yplR,Pediatric Foot Pain,sp_309,Pediatric Orthopedic Surgeon
pc_ud0YILlztUyUhOzuy1GHQh,Pediatric Carpal Tunnel Syndrome,sp_309,Pediatric Orthopedic Surgeon
pc_jddpdhARt0GYmfJDF9j7_R,Pediatric Hand Injury,sp_309,Pediatric Orthopedic Surgeon
pc_pqB43K0ti06MhxMDgzU0Ux,Pediatric Hand Surgery,sp_309,Pediatric Orthopedic Surgeon
pc_W4kHD6vXhUexI_y3SqBBpR,Pediatric Hand Surgery Consultation,sp_309,Pediatric Orthopedic Surgeon
pc_69mcg8XFvEatHoKPlxuQRh,Pediatric Trigger Finger,sp_309,Pediatric Orthopedic Surgeon
pc_FdcbT9G8T0aR9a3A3F2TVx,Pediatric Hip Fracture(s),sp_309,Pediatric Orthopedic Surgeon
pc__zDhftRc2UqLje9cHqXSlh,Pediatric Hip Pain,sp_309,Pediatric Orthopedic Surgeon
pc_FuyDVtFG4E-iQ_GCNhPpqR,Pediatric Hip Surgery,sp_309,Pediatric Orthopedic Surgeon
pc_wmCisq-2yEOaW58WPStUVh,Pediatric Revisional Hip Replacement Surgery,sp_309,Pediatric Orthopedic Surgeon
pc_W0i9fZtWcEqPmC8ZsRB4ex,Pediatric Total Hip Replacement,sp_309,Pediatric Orthopedic Surgeon
pc_MZeyUizk8ESDHlP38UTQmB,Pediatric Anterior Cruciate Ligament (ACL) Injury,sp_309,Pediatric Orthopedic Surgeon
pc_kbnC2yybDUeEepntpNz-wh,Pediatric Knee Dislocation,sp_309,Pediatric Orthopedic Surgeon
pc_bMynt80btkuuSkGtVcGvsx,Pediatric Knee Fracture(s),sp_309,Pediatric Orthopedic Surgeon
pc_cls_3wT4I024XNxPsdBETx,Pediatric Knee Pain,sp_309,Pediatric Orthopedic Surgeon
pc_Tojll1aobUGkLzfWJRNgNB,Pediatric Knee Replacement Surgery,sp_309,Pediatric Orthopedic Surgeon
pc_A8cGAKXv2UihCWMuLsACGR,Pediatric Knee Surgery,sp_309,Pediatric Orthopedic Surgeon
pc_QQAKalCvjUePc45ezkiPkB,Pediatric Partial Knee Replacement,sp_309,Pediatric Orthopedic Surgeon
pc_F0hMbV9JDkaxFj86J_d-3B,Pediatric Revisional Knee Replacement Surgery,sp_309,Pediatric Orthopedic Surgeon
pc_G48P7HHGMUuVHn-G65PIZx,Pediatric Total Knee Replacement,sp_309,Pediatric Orthopedic Surgeon
pc_EcIOfU8oJ0KgzCdEXOWonR,Pediatric Leg Pain,sp_309,Pediatric Orthopedic Surgeon
pc_0q96kjNsBUWv3ZamF_fFFh,Pediatric Frozen Shoulder,sp_309,Pediatric Orthopedic Surgeon
pc_hL_mMvxOCEqwoVBNpeyNQx,Pediatric Rotator Cuff Injury,sp_309,Pediatric Orthopedic Surgeon
pc_u0779DYxFE2bxIpR-TA4ex,Pediatric Shoulder Dislocation,sp_309,Pediatric Orthopedic Surgeon
pc_G7s01tJ57EyPqr3uAFAlNB,Pediatric Shoulder Pain,sp_309,Pediatric Orthopedic Surgeon
pc_xRYcVywxuEqFCuBzF8nKnh,Pediatric Wrist Arthroscopy,sp_309,Pediatric Orthopedic Surgeon
pc_LAhGXdnppU6lFE-a-ckSwh,Pediatric Wrist Pain,sp_309,Pediatric Orthopedic Surgeon
pc_nCuLNdpa1Uy0UYCiHRNczh,Pediatric Achilles Tendinitis,sp_296,Pediatric Sports Medicine Specialist
pc_yyU1CWayVUi7nzzoQR45hB,Pediatric Ankle Injuries / Sprain,sp_296,Pediatric Sports Medicine Specialist
pc_xYGSmVWebUym_B3cwT7rlR,Pediatric Arthritis,sp_296,Pediatric Sports Medicine Specialist
pc_JEe1c4aomEyTpXxcw0kdHR,Pediatric Baker's Cyst,sp_296,Pediatric Sports Medicine Specialist
pc_PaSQhQ7mZUKFPWEYEm5EOh,Pediatric Bicep Injury,sp_296,Pediatric Sports Medicine Specialist
pc_7Ypbs6_bH0mQ8yfdLgjefB,Pediatric Bruise / Contusion,sp_296,Pediatric Sports Medicine Specialist
pc_UGPn0MUYo06mb7vrUqKWah,Pediatric Calf Strain,sp_296,Pediatric Sports Medicine Specialist
pc_Nw6hREAJW0qHoHlD3sjiCB,Pediatric Casting and Splinting,sp_296,Pediatric Sports Medicine Specialist
pc_QgLm7UZeKkewda7mTnwi4x,Pediatric Cervical Sprain / Strain,sp_296,Pediatric Sports Medicine Specialist
pc_bTpSDKmZxUaV05ieBuNC3R,Pediatric Certified Medical Examination for Athlete,sp_296,Pediatric Sports Medicine Specialist
pc_gfGCtSUIDEyeaRRebyFQbh,Pediatric Concussion,sp_296,Pediatric Sports Medicine Specialist
pc_oUWOP67G_06TNsPk0_qA5R,Pediatric CT Scan - Head,sp_568,CT Scan Facility
pc_kVQirYLekU6kQxN3IIgjtR,Pediatric De Quervain Syndrome,sp_296,Pediatric Sports Medicine Specialist
pc_u-pGQ9eJtUON_b42MKFGvh,Elbow Bursitis,sp_296,Pediatric Sports Medicine Specialist
pc_8Y9TRLFs1EirkGJMNRpNvB,Finger Sprain,sp_296,Pediatric Sports Medicine Specialist
pc_bGsuqp5P0kuMuUbBqo7MkR,Pediatric Hamstring Strain / Pulled Hamstring,sp_296,Pediatric Sports Medicine Specialist
pc_jikbMmGI4Ea4IgBEqhVHZB,Pediatric Hip Bursitis,sp_296,Pediatric Sports Medicine Specialist
pc_tN2SAvsMBkyQ8sWM4ajvYx,Pediatric Iliotibial Band Syndrome (ITBS),sp_296,Pediatric Sports Medicine Specialist
pc_QrJfkEOBV0eI7FZyK7LKRx,Pediatric Joint Dislocations,sp_296,Pediatric Sports Medicine Specialist
pc_6UU_BbjsA0yKbQyvYVKxRB,Pediatric Joint Pain,sp_296,Pediatric Sports Medicine Specialist
pc_7tAht7LgWUuQkzvLixoLvR,Pediatric Knee Sprain,sp_296,Pediatric Sports Medicine Specialist
pc_LpY8WVHPl029NjK731hVkx,Pediatric Labral Tear,sp_296,Pediatric Sports Medicine Specialist
pc_RHHKytDW1k2RoYat5JNFKR,Pediatric Little League Elbow,sp_296,Pediatric Sports Medicine Specialist
pc_dRcoXv7L-kSbFgxEWam-UR,Pediatric Little League Shoulder,sp_296,Pediatric Sports Medicine Specialist
pc_86b9AgZeT0qxxsvJq7g1dx,Pediatric Lumbar Sprain / Strain,sp_296,Pediatric Sports Medicine Specialist
pc_VdtIubHHD0yQYaYkHPaSQh,Pediatric Meniscus Tear,sp_296,Pediatric Sports Medicine Specialist
pc_GKA-5BnDt0auqh0dyN9O1B,Pediatric Muscle Cramps,sp_296,Pediatric Sports Medicine Specialist
pc_A9S3DR_6HUyYAImC-FFg1x,Pediatric Orthopedic Brace,sp_296,Pediatric Sports Medicine Specialist
pc_rvQkckcum0ushmEzpfXWfB,Pediatric Osgood–Schlatter Disease (OSD),sp_296,Pediatric Sports Medicine Specialist
pc_eeoi--ssFkSRbHV_gzbF6R,Pediatric Osteoarthritis,sp_296,Pediatric Sports Medicine Specialist
pc_vfCJ8zUidkam2z6Fw_5MIB,Pediatric Patellar Tendinopathy,sp_296,Pediatric Sports Medicine Specialist
pc_nRCczqZaXkWZTOBvQqFcGh,Pediatric Plantar Fasciitis,sp_296,Pediatric Sports Medicine Specialist
pc_eRZJIAbl9EuBJvgp0eyRwh,Pediatric Pre-Sports Physical,sp_296,Pediatric Sports Medicine Specialist
pc_dE5LOXypF0mW85TfdPAYDx,Pediatric Quadriceps Tendinopathy,sp_296,Pediatric Sports Medicine Specialist
pc_bGcrjcPV202tDsTGXgTdOB,Pediatric Running Injury,sp_296,Pediatric Sports Medicine Specialist
pc_7X2x9hkWe0ertkPVV4Ugkx,Pediatric Shin Splints,sp_296,Pediatric Sports Medicine Specialist
pc_inJCb5FCX0WQWYdSPRAijx,Pediatric Shoulder Separation,sp_296,Pediatric Sports Medicine Specialist
pc_hi3O8bjUaE2pSeGp4FZDCh,Pediatric Shoulder Surgery,sp_296,Pediatric Sports Medicine Specialist
pc_FQoneEa3L0yhqkLrGjKSIx,Pediatric Sports Concussion,sp_296,Pediatric Sports Medicine Specialist
pc_5nv9akShjEC8cBbQlnYVwB,Pediatric Ulnar Collateral Ligament (UCL) Sprain,sp_296,Pediatric Sports Medicine Specialist
pc_axdynYRYEUe05tJor6i2bx,Pediatric Ultrasound-Guided Joint Injections,sp_296,Pediatric Sports Medicine Specialist
pc_jX7lE1xfMUeQS5Y8c2kDYB,Pediatric Wrist Sprain,sp_296,Pediatric Sports Medicine Specialist
pc_9pe4_G-XkkqUrpmaypZqzh,Pediatric Elbow Bursitis,sp_296,Pediatric Sports Medicine Specialist
pc_jg3R4EEENESMvEA93BlIxh,Pediatric Finger Sprain,sp_296,Pediatric Sports Medicine Specialist
pc_y5xE01yloEK2vu4efLoQhh,Pediatric Flat Feet,sp_296,Pediatric Sports Medicine Specialist
pc_QgzM6eruf0-uQYKMe2RX2x,Pediatric Golfer's Elbow / Medial Epicondylitis,sp_296,Pediatric Sports Medicine Specialist
pc_QUDQUqIzikyD-8olQQKsjB,Pediatric Ganglion Cyst,sp_296,Pediatric Sports Medicine Specialist
pc_4xkPJu25NEapTMdw2MYRbB,Pediatric Groin Injury,sp_296,Pediatric Sports Medicine Specialist
pc_80-qPtpaAU-vO9SoIuO0LB,Pediatric Growth Plate Injury,sp_296,Pediatric Sports Medicine Specialist
pc_KXWXxAxgVEuNfdtep6Atch,Pediatric Gym Injury,sp_296,Pediatric Sports Medicine Specialist
pc_f4sNs_4jo02IT-s-G5vUiB,Pediatric Foot Injuries,sp_296,Pediatric Sports Medicine Specialist
pc_vwqvikha80CUfHMtait0Kx,Head and Neck Cancer Screening,sp_164,Head & Neck Surgeon
pc_130d6d1sSUCC9sIM7P-7tB,Hormone Pellet Therapy,sp_104,OB-GYN
pc_YDqswW8wakW-KJh9zGBQjx,Periodontal Disease,sp_136,Periodontist
pc_Ycn-21SXvEWplpT3RImhtx,Internal Sinus Lift,sp_98,Dentist
pc_QBV2X3y-KUmG0iWDaKLzRR,Ketamine Injection,sp_122,Psychiatrist
pc_io1McDHl50ORy9RQX0XnHh,Vascular Lesions,sp_101,Dermatologist
