InsurancePlanId,Name,InsuranceCarrierId,InsuranceCarrierName
ip_14415,Cigna FocusIn Flex Silver,ic_307,Cigna
ip_14417,Cigna Connect Flex Bronze,ic_307,Cigna
ip_14418,Cigna Connect HSA Bronze,ic_307,Cigna
ip_14419,Cigna Connect Flex Gold,ic_307,Cigna
ip_14420,Cigna Connect Flex Silver,ic_307,Cigna
ip_14421,Cigna Connect HSA Silver,ic_307,Cigna
ip_14422,Cigna Health Savings,ic_307,Cigna
ip_14423,Florida Hospital Bronze HMO,ic_910,Health First Health Plans (Florida)
ip_14424,Florida Hospital Bronze POS,ic_910,Health First Health Plans (Florida)
ip_14425,Health First Bronze HMO,ic_910,Health First Health Plans (Florida)
ip_14426,Health First Bronze POS,ic_910,Health First Health Plans (Florida)
ip_14428,Health First Catastrophic,ic_910,Health First Health Plans (Florida)
ip_14429,Florida Hospital Gold HMO,ic_910,Health First Health Plans (Florida)
ip_14430,Florida Hospital Gold POS,ic_910,Health First Health Plans (Florida)
ip_14431,Health First Silver POS,ic_910,Health First Health Plans (Florida)
ip_14432,Health First Silver HMO,ic_910,Health First Health Plans (Florida)
ip_14433,Florida Hospital Silver POS,ic_910,Health First Health Plans (Florida)
ip_14434,Florida Hospital Silver HMO,ic_910,Health First Health Plans (Florida)
ip_14435,Health First HMO,ic_910,Health First Health Plans (Florida)
ip_14436,Florida Hospital Platinum HMO,ic_910,Health First Health Plans (Florida)
ip_14437,Health First Gold POS,ic_910,Health First Health Plans (Florida)
ip_14438,Health First Gold POS,ic_910,Health First Health Plans (Florida)
ip_14439,BlueEssentials Bronze,ic_797,Blue Cross Blue Shield of South Carolina
ip_14440,BlueEssentials Catastrophic,ic_797,Blue Cross Blue Shield of South Carolina
ip_14441,"Blue Cross Blue Shield Gold 1, a Multi-State Plan",ic_797,Blue Cross Blue Shield of South Carolina
ip_14442,BlueEssentials Gold,ic_797,Blue Cross Blue Shield of South Carolina
ip_14443,"Blue Cross Blue Shield Silver 1, a Multi-State Plan",ic_797,Blue Cross Blue Shield of South Carolina
ip_14444,BlueEssentials Silver,ic_797,Blue Cross Blue Shield of South Carolina
ip_14445,McLaren Bronze,ic_1135,McLaren Health Plan
ip_14446,McLaren Young Adult/Catastrophic,ic_1135,McLaren Health Plan
ip_14447,McLaren Rewards Gold,ic_1135,McLaren Health Plan
ip_14448,McLaren Rewards Platinum,ic_1135,McLaren Health Plan
ip_14449,McLaren Rewards Silver,ic_1135,McLaren Health Plan
ip_14450,FL: Molina Marketplace Bronze,ic_675,Molina Healthcare
ip_14451,FL: Molina Marketplace Gold Plan,ic_675,Molina Healthcare
ip_14452,FL: Molina Marketplace Silver Plan,ic_675,Molina Healthcare
ip_14453,TX: Molina Marketplace Choice Bronze Plan,ic_675,Molina Healthcare
ip_14455,TX: Molina Marketplace Choice Silver Plan,ic_675,Molina Healthcare
ip_14456,WI: Molina Marketplace Bronze Plan,ic_675,Molina Healthcare
ip_14457,WI: Molina Marketplace Gold Plan,ic_675,Molina Healthcare
ip_14458,WI: Molina Marketplace Silver Plan,ic_675,Molina Healthcare
ip_14459,Blue Advantage 5000,ic_791,Blue Cross Blue Shield of North Carolina
ip_14460,Blue Advantage 6850,ic_791,Blue Cross Blue Shield of North Carolina
ip_14461,Blue Local 5000,ic_791,Blue Cross Blue Shield of North Carolina
ip_14462,Blue Local 6850,ic_791,Blue Cross Blue Shield of North Carolina
ip_14463,Blue Value 5000,ic_791,Blue Cross Blue Shield of North Carolina
ip_14464,Blue Value 6850,ic_791,Blue Cross Blue Shield of North Carolina
ip_14465,Blue Advantage Catastrophic,ic_791,Blue Cross Blue Shield of North Carolina
ip_14466,Blue Value Catastrophic,ic_791,Blue Cross Blue Shield of North Carolina
ip_14467,Blue Cross Blue Shield 1000,ic_791,Blue Cross Blue Shield of North Carolina
ip_14468,Blue Local 1000,ic_791,Blue Cross Blue Shield of North Carolina
ip_14469,Blue Select 1000,ic_791,Blue Cross Blue Shield of North Carolina
ip_14470,Blue Value 1000,ic_791,Blue Cross Blue Shield of North Carolina
ip_14471,Blue Advantage 500,ic_791,Blue Cross Blue Shield of North Carolina
ip_14472,Blue Value 3500,ic_791,Blue Cross Blue Shield of North Carolina
ip_14473,Blue Value 2500,ic_791,Blue Cross Blue Shield of North Carolina
ip_14474,Blue Select 5000,ic_791,Blue Cross Blue Shield of North Carolina
ip_14475,Blue Local 3500,ic_791,Blue Cross Blue Shield of North Carolina
ip_14476,Blue Cross Blue Shield 200,ic_791,Blue Cross Blue Shield of North Carolina
ip_14477,Blue Advantage 3500,ic_791,Blue Cross Blue Shield of North Carolina
ip_14478,Blue Advantage 2500,ic_791,Blue Cross Blue Shield of North Carolina
ip_14479,Blue Value 500,ic_791,Blue Cross Blue Shield of North Carolina
ip_14480,Blue Local 500,ic_791,Blue Cross Blue Shield of North Carolina
ip_14481,Bronze Compass 3000,ic_330,UnitedHealthcare Oxford
ip_14482,Bronze Compass HSA 2500,ic_330,UnitedHealthcare Oxford
ip_14484,Gold Compass 1200,ic_330,UnitedHealthcare Oxford
ip_14486,Silver Compass 2450,ic_330,UnitedHealthcare Oxford
ip_14489,AZ CommunityCare HMO Bronze,ic_295,Health Net
ip_14490,AZ CommunityCare HMO Gold,ic_295,Health Net
ip_14491,AZ CommunityCare HMO Silver,ic_295,Health Net
ip_14492,GA KP Bronze,ic_385,Kaiser Permanente
ip_14493,GA KP Catastrophic,ic_385,Kaiser Permanente
ip_14494,GA KP Gold,ic_385,Kaiser Permanente
ip_14495,GA KP Silver,ic_385,Kaiser Permanente
ip_14496,VA KP Bronze,ic_385,Kaiser Permanente
ip_14497,VA KP Catastrophic,ic_385,Kaiser Permanente
ip_14498,VA KP Gold,ic_385,Kaiser Permanente
ip_14499,VA KP Platinum,ic_385,Kaiser Permanente
ip_14500,VA KP Silver,ic_385,Kaiser Permanente
ip_14501,Total HMO Standard,ic_842,Total Health Care
ip_14502,Totally You,ic_842,Total Health Care
ip_14503,Blue Cross Select Gold,ic_676,Blue Cross Blue Shield of Michigan
ip_14504,Blue Cross Preferred Gold,ic_676,Blue Cross Blue Shield of Michigan
ip_14505,Blue Cross Partnered Gold,ic_676,Blue Cross Blue Shield of Michigan
ip_14506,Blue Cross Metro Detroit HMO Gold,ic_676,Blue Cross Blue Shield of Michigan
ip_14507,Blue Cross Select Value,ic_676,Blue Cross Blue Shield of Michigan
ip_14508,Blue Cross Select Bronze,ic_676,Blue Cross Blue Shield of Michigan
ip_14509,Blue Cross Preferred Bronze,ic_676,Blue Cross Blue Shield of Michigan
ip_14510,Medicare Connect Plus (PPO),ic_300,Aetna
ip_14511,Blue Cross Partnered Bronze,ic_676,Blue Cross Blue Shield of Michigan
ip_14512,Blue Cross Metro Detroit HMO Bronze,ic_676,Blue Cross Blue Shield of Michigan
ip_14513,Blue Cross Metro Detroit HMO Silver,ic_676,Blue Cross Blue Shield of Michigan
ip_14514,Blue Cross Partnered Silver,ic_676,Blue Cross Blue Shield of Michigan
ip_14515,Blue Cross Preferred Silver,ic_676,Blue Cross Blue Shield of Michigan
ip_14516,Meritus Healthy Bronze Complete HMO,ic_676,Blue Cross Blue Shield of Michigan
ip_14517,Meritus Healthy Bronze HMO Abrazo,ic_676,Blue Cross Blue Shield of Michigan
ip_14524,Meritus Healthy Gold HMO MIHS,ic_676,Blue Cross Blue Shield of Michigan
ip_14527,Meritus Healthy Platinum Complete HMO,ic_676,Blue Cross Blue Shield of Michigan
ip_14528,Meritus Healthy Platinum HMO Abrazo,ic_676,Blue Cross Blue Shield of Michigan
ip_14530,Meritus Healthy Platinum HMO Pima,ic_676,Blue Cross Blue Shield of Michigan
ip_14533,Meritus Community Network Silver HMO Pima,ic_676,Blue Cross Blue Shield of Michigan
ip_14534,Meritus Healthy Silver Complete HMO,ic_676,Blue Cross Blue Shield of Michigan
ip_14535,Meritus Healthy Silver HMO Abrazo,ic_676,Blue Cross Blue Shield of Michigan
ip_14536,Meritus Healthy Silver HMO Banner,ic_676,Blue Cross Blue Shield of Michigan
ip_14541,Scott & White Health Plan Bronze,ic_516,Scott & White Health Plan
ip_14543,Scott & White Health Plan Gold,ic_516,Scott & White Health Plan
ip_14544,Scott & White Health Plan Silver,ic_516,Scott & White Health Plan
ip_14545,Essential Gold Exchange 1000,ic_659,LifeWise
ip_14549,Oregon Standard Silver Plan Exclusive Provider 2500,ic_659,LifeWise
ip_14552,Health Savings Embedded Blue PPO,ic_564,Highmark Blue Cross Blue Shield
ip_14553,Connect Blue EPO,ic_564,Highmark Blue Cross Blue Shield
ip_14554,Blue Cross Blue Shield Shared Cost,ic_564,Highmark Blue Cross Blue Shield
ip_14555,Alliance Flex Blue PPO,ic_564,Highmark Blue Cross Blue Shield
ip_14556,Comprehensive Care Flex Blue PPO,ic_564,Highmark Blue Cross Blue Shield
ip_14557,HDHP Blue EPO,ic_640,Highmark Blue Cross Blue Shield of Delaware
ip_14558,Major Events Blue EPO,ic_640,Highmark Blue Cross Blue Shield of Delaware
ip_14559,PCMH Blue EPO,ic_640,Highmark Blue Cross Blue Shield of Delaware
ip_14560,Balance Blue PPO,ic_1153,Highmark BlueCross BlueShield of West Virginia
ip_14561,BlueDirect  Bronze 100,ic_1201,Blue Cross Blue Shield of North Dakota
ip_14562,BlueEssential 100,ic_1201,Blue Cross Blue Shield of North Dakota
ip_14563,BlueCare Gold 70,ic_1201,Blue Cross Blue Shield of North Dakota
ip_14564,BlueDirect Gold 100,ic_1201,Blue Cross Blue Shield of North Dakota
ip_14565,BlueCare Silver 70,ic_1201,Blue Cross Blue Shield of North Dakota
ip_14566,BlueDirect Silver 80,ic_1201,Blue Cross Blue Shield of North Dakota
ip_14577,CareSource Just4Me Bronze,ic_1078,CareSource
ip_14578,CareSource Just4Me Gold,ic_1078,CareSource
ip_14579,CareSource Just4Me Silver,ic_1078,CareSource
ip_14583,Blue Cross Blue Shield Basic,ic_1207,Blue Cross Blue Shield of Montana
ip_14584,Blue Preferred Security PPO,ic_1207,Blue Cross Blue Shield of Montana
ip_14585,Blue Cross Blue Shield Solution,ic_1207,Blue Cross Blue Shield of Montana
ip_14586,Blue Focus Silver POS,ic_1207,Blue Cross Blue Shield of Montana
ip_14587,Blue Preferred Silver PPO,ic_1207,Blue Cross Blue Shield of Montana
ip_14588,Blue Cross Blue Shield Premier,ic_1207,Blue Cross Blue Shield of Montana
ip_14589,Blue Preferred Bronze PPO,ic_1207,Blue Cross Blue Shield of Montana
ip_14590,Blue Preferred Gold PPO,ic_1207,Blue Cross Blue Shield of Montana
ip_14591,Blue Focus Bronze POS,ic_1207,Blue Cross Blue Shield of Montana
ip_14592,Blue Focus Gold POS,ic_1207,Blue Cross Blue Shield of Montana
ip_14593,FL: Coventry Bronze Carelink HMO,ic_369,Coventry Health Care
ip_14594,FL: Coventry Gold Carelink HMO,ic_369,Coventry Health Care
ip_14595,FL: Coventry Silver Carelink HMO,ic_369,Coventry Health Care
ip_14596,FL: Coventry Catastrophic Carelink HMO,ic_369,Coventry Health Care
ip_14607,Anthem Bronze Pathway X PPO,ic_324,Anthem Blue Cross Blue Shield
ip_14608,Anthem Silver Pathway X PPO,ic_324,Anthem Blue Cross Blue Shield
ip_14609,Anthem Gold Pathway X PPO,ic_324,Anthem Blue Cross Blue Shield
ip_14610,"Anthem Blue Cross and Blue Shield Gold DirectAccess, a Multi-State Plan",ic_324,Anthem Blue Cross Blue Shield
ip_14611,"Anthem Blue Cross and Blue Shield Silver DirectAccess, a Multi-State Plan",ic_324,Anthem Blue Cross Blue Shield
ip_14612,Anthem Catastrophic Pathway X PPO,ic_324,Anthem Blue Cross Blue Shield
ip_14613,Anthem Catastrophic Pathway X HMO,ic_324,Anthem Blue Cross Blue Shield
ip_14614,Anthem Bronze Blue Preferred X HMO Plus,ic_324,Anthem Blue Cross Blue Shield
ip_14615,Anthem Bronze Blue Preferred X POS,ic_324,Anthem Blue Cross Blue Shield
ip_14616,Anthem Gold Blue Preferred X HMO Plus,ic_324,Anthem Blue Cross Blue Shield
ip_14617,Anthem Silver Blue Preferred X HMO Plus,ic_324,Anthem Blue Cross Blue Shield
ip_14619,Anthem Silver X Blue Choice PPO Plus,ic_324,Anthem Blue Cross Blue Shield
ip_14620,Anthem Bronze Blue Access X PPO Plus,ic_324,Anthem Blue Cross Blue Shield
ip_14621,Anthem Gold Blue Access X PPO Plus,ic_324,Anthem Blue Cross Blue Shield
ip_14622,Anthem Silver Blue Access X PPO Plus,ic_324,Anthem Blue Cross Blue Shield
ip_14624,IL: Coventry Bronze Carelink PPO,ic_369,Coventry Health Care
ip_14626,VA: Coventry Silver Bon Secours,ic_369,Coventry Health Care
ip_14635,VA: Coventry Bronze,ic_369,Coventry Health Care
ip_14650,NE: Coventry Bronze,ic_369,Coventry Health Care
ip_14661,MO: Coventry Bronze OAEPO,ic_369,Coventry Health Care
ip_14665,MO: Coventry Bronze,ic_369,Coventry Health Care
ip_14666,MO: Coventry Gold,ic_369,Coventry Health Care
ip_14669,MO: Coventry Silver,ic_369,Coventry Health Care
ip_14671,MO: Coventry Bronze Carelink,ic_369,Coventry Health Care
ip_14672,MO: Coventry Gold Carelink,ic_369,Coventry Health Care
ip_14680,Anthem Bronze Pathway PPO,ic_324,Anthem Blue Cross Blue Shield
ip_14681,Anthem Silver Pathway PPO,ic_324,Anthem Blue Cross Blue Shield
ip_14682,Anthem Gold Pathway PPO,ic_324,Anthem Blue Cross Blue Shield
ip_14683,Anthem Catastrophic Pathway PPO,ic_324,Anthem Blue Cross Blue Shield
ip_14684,Anthem Bronze Blue Access PPO,ic_324,Anthem Blue Cross Blue Shield
ip_14685,Anthem Gold Blue Access PPO,ic_324,Anthem Blue Cross Blue Shield
ip_14686,Anthem Silver Blue Access PPO,ic_324,Anthem Blue Cross Blue Shield
ip_14687,Ambetter Essential Care 1,ic_1131,Buckeye Health Plan
ip_14688,Ambetter Essential Care 5,ic_1131,Buckeye Health Plan
ip_14689,Ambetter Secure Care 1,ic_1131,Buckeye Health Plan
ip_14690,Ambetter Balanced Care 1,ic_1131,Buckeye Health Plan
ip_14691,Ambetter Balanced Care 10,ic_1131,Buckeye Health Plan
ip_14692,Ambetter Balanced Care 2,ic_1131,Buckeye Health Plan
ip_14693,Anthem MediBlue Access (PPO),ic_324,Anthem Blue Cross Blue Shield
ip_14694,Blue Preferred EPO,ic_324,Anthem Blue Cross Blue Shield
ip_14695,Healthy Benefits PPO Bronze,ic_566,Capital Blue Cross
ip_14696,Healthy Benefits PPO Gold,ic_566,Capital Blue Cross
ip_14697,Healthy Benefits PPO Platinum,ic_566,Capital Blue Cross
ip_14698,Healthy Benefits PPO Silver,ic_566,Capital Blue Cross
ip_14702,ChoiceCare PPO,ic_315,Humana
ip_14704,USPS,ic_501,Workers' Compensation
ip_14705,New York City Transit Authority,ic_501,Workers' Compensation
ip_14706,New Jersey Manufacturers,ic_501,Workers' Compensation
ip_14707,Department of Veterans Affairs,ic_501,Workers' Compensation
ip_14708,Chartis Insurance,ic_501,Workers' Compensation
ip_14709,Bergen Risk Managers,ic_501,Workers' Compensation
ip_14710,Arrow Point Capital,ic_501,Workers' Compensation
ip_14711,Moda Health Providence Be Safeguarded,ic_706,Moda Health
ip_14712,Moda Health Providence Be Secure,ic_706,Moda Health
ip_14713,Moda Health Select Be Safeguarded,ic_706,Moda Health
ip_14714,Moda Health Select Be Secure,ic_706,Moda Health
ip_14715,Be Rugged (Providence),ic_706,Moda Health
ip_14716,Be Rugged (Select),ic_706,Moda Health
ip_14717,Be Prosperous (Providence),ic_706,Moda Health
ip_14718,Be Prosperous (Select),ic_706,Moda Health
ip_14719,Be Equipped (Providence),ic_706,Moda Health
ip_14720,Be Equipped (Select),ic_706,Moda Health
ip_14721,Moda Health Select Be Vigorous,ic_706,Moda Health
ip_14722,Moda Health Beacon Be Lively,ic_706,Moda Health
ip_14723,Moda Health Beacon Be Resilient,ic_706,Moda Health
ip_14724,Moda Health Beacon HSA,ic_706,Moda Health
ip_14725,Moda Health CCN Be Lively,ic_706,Moda Health
ip_14726,Moda Health Oregon Standard Bronze (Beacon),ic_706,Moda Health
ip_14727,Moda Health Rose City Be Lively,ic_706,Moda Health
ip_14728,Moda Health Beacon Be Bold,ic_706,Moda Health
ip_14729,Moda Health Beacon Be Protected,ic_706,Moda Health
ip_14730,Moda Health CCN Be Integrated,ic_706,Moda Health
ip_14731,Moda Health Oregon Standard Gold (Beacon),ic_706,Moda Health
ip_14732,Moda Health Rose City Be Integrated,ic_706,Moda Health
ip_14733,Moda Health Beacon Be Prepared,ic_706,Moda Health
ip_14734,Moda Health Beacon Be Steady,ic_706,Moda Health
ip_14735,Moda Health CCN Be Supported,ic_706,Moda Health
ip_14736,Moda Health Oregon Standard Silver (Beacon),ic_706,Moda Health
ip_14737,Moda Health Rose City Be Supported,ic_706,Moda Health
ip_14738,Moda Health Providence Expedition 3500,ic_706,Moda Health
ip_14739,Moda Health Providence Expedition 5000,ic_706,Moda Health
ip_14740,Moda Health Providence Vital 6000,ic_706,Moda Health
ip_14741,Moda Health Select Expedition 3500,ic_706,Moda Health
ip_14742,Moda Health Select Expedition 5000,ic_706,Moda Health
ip_14743,Moda Health Select Vital 6000,ic_706,Moda Health
ip_14744,PPO 1000 (Providence),ic_706,Moda Health
ip_14745,Moda Health Select Expedition 5000,ic_706,Moda Health
ip_14746,PPO 1000 (Select),ic_706,Moda Health
ip_14747,PPO 1500 (Providence),ic_706,Moda Health
ip_14748,PPO 1500 (Select),ic_706,Moda Health
ip_14749,PPO 500 (Providence),ic_706,Moda Health
ip_14750,PPO 500 (Select),ic_706,Moda Health
ip_14751,Moda Health Providence Caliber 2000,ic_706,Moda Health
ip_14752,Moda Health Providence Caliber 2500,ic_706,Moda Health
ip_14753,Moda Health Providence HSA 2000,ic_706,Moda Health
ip_14754,Moda Health Providence HSA 2500,ic_706,Moda Health
ip_14755,Moda Health Select Caliber 2000,ic_706,Moda Health
ip_14756,Moda Health Select Caliber 2500,ic_706,Moda Health
ip_14757,Moda Health Select HSA 2000,ic_706,Moda Health
ip_14758,Moda Health Select HSA 2500,ic_706,Moda Health
ip_14759,PPO 2500 (Providence),ic_706,Moda Health
ip_14760,PPO 2500 (Select),ic_706,Moda Health
ip_14761,PPO 3000 (Providence),ic_706,Moda Health
ip_14762,PPO 3000 (Select),ic_706,Moda Health
ip_14763,Value 2000 (Providence),ic_706,Moda Health
ip_14764,Value 2000 (Select),ic_706,Moda Health
ip_14765,Value 3000 (Providence),ic_706,Moda Health
ip_14766,Value 3000 (Select),ic_706,Moda Health
ip_14767,Value 4000 (Providence),ic_706,Moda Health
ip_14768,Value 4000 (Select),ic_706,Moda Health
ip_14770,Essential Plan,ic_409,MetroPlus Health Plan
ip_14771,NYSOH Essential Plan,ic_418,Wellcare
ip_14772,NYSOH Essential Plan,ic_323,UnitedHealthcare
ip_14773,NYSOH Essential Plan,ic_403,Independent Health
ip_14774,NYSOH Essential Plan,ic_557,Excellus Blue Cross Blue Shield
ip_14775,NYSOH Essential Plan,ic_542,Univera Healthcare
ip_14776,Innovation Health Leap Bronze Basic,ic_1142,Innovation Health
ip_14777,Innovation Health Leap Bronze HSA,ic_1142,Innovation Health
ip_14778,Innovation Health Leap Bronze Plus,ic_1142,Innovation Health
ip_14779,Innovation Health Leap Catastrophic,ic_1142,Innovation Health
ip_14780,Innovation Health Leap Gold Basic,ic_1142,Innovation Health
ip_14781,Innovation Health Leap Gold Diabetes,ic_1142,Innovation Health
ip_14782,Innovation Health Leap Silver Basic,ic_1142,Innovation Health
ip_14783,Innovation Health Leap Silver Plus,ic_1142,Innovation Health
ip_14784,Innovation Health Leap Silver Plus,ic_1142,Innovation Health
ip_14785,IH Signature Gold HMO 1000 100,ic_1142,Innovation Health
ip_14786,IH Signature Silver HMO 2000 100,ic_1142,Innovation Health
ip_14787,IH Signature Silver HMO 2500 70 HSA T,ic_1142,Innovation Health
ip_14788,Avera MyPlan Gold,ic_1195,Avera Health Plans
ip_14789,Avera MyPlan Catastrophic,ic_1195,Avera Health Plans
ip_14790,Avera MyPlan Bronze,ic_1195,Avera Health Plans
ip_14791,Avera MyPlan Silver,ic_1195,Avera Health Plans
ip_14792,MyHPN Bronze,ic_761,Health Plan of Nevada
ip_14793,MyHPN Catastrophic,ic_761,Health Plan of Nevada
ip_14794,MyHPN Gold,ic_761,Health Plan of Nevada
ip_14795,MyHPN Platinum,ic_761,Health Plan of Nevada
ip_14796,MyHPN Silver,ic_761,Health Plan of Nevada
ip_14797,MyHPN Silver 6/Medicaid Transition Plan,ic_761,Health Plan of Nevada
ip_14801,Family Basic Dental Plan (Low),ic_239,MetLife
ip_14802,Family Enhanced Dental Plan (High),ic_239,MetLife
ip_14817,myBlue Access Catastrophic,ic_808,Blue Cross of Northeastern Pennsylvania
ip_14818,myBlue Choice Bronze,ic_808,Blue Cross of Northeastern Pennsylvania
ip_14819,myBlue Access Bronze,ic_808,Blue Cross of Northeastern Pennsylvania
ip_14821,myBlue Access Gold,ic_808,Blue Cross of Northeastern Pennsylvania
ip_14822,myBlue Access Silver,ic_808,Blue Cross of Northeastern Pennsylvania
ip_14839,Bronze 4850 HMO,ic_1149,Piedmont Community Health Plan
ip_14840,Bronze 5800 HMO,ic_1149,Piedmont Community Health Plan
ip_14841,Bronze HSA 5000 HMO,ic_1149,Piedmont Community Health Plan
ip_14842,Bronze HSA 5000 HMO,ic_1149,Piedmont Community Health Plan
ip_14843,Bronze HSA 6000 HMO,ic_1149,Piedmont Community Health Plan
ip_14844,Bronze 4850 PPO,ic_1149,Piedmont Community Health Plan
ip_14845,Bronze 5800 PPO,ic_1149,Piedmont Community Health Plan
ip_14846,Bronze HSA 4750 PPO,ic_1149,Piedmont Community Health Plan
ip_14847,Bronze HSA 5500 PPO,ic_1149,Piedmont Community Health Plan
ip_14848,Catastrophic 6850 HMO,ic_1149,Piedmont Community Health Plan
ip_14849,Catastrophic 6850 PPO,ic_1149,Piedmont Community Health Plan
